date,flux
2011-01-21,91.03
2011-01-22,93.38
2011-01-23,93.49
2011-01-24,91.31
2011-01-25,88.245
2011-01-26,89.35
2011-01-27,88.62
2011-01-28,89.63
2011-01-29,87.97
2011-01-30,79.11
2011-01-31,87.64
2011-02-01,86.91
2011-02-02,86.44
2011-02-03,84.53
2011-02-04,86.17
2011-02-05,86.96
2011-02-06,86.05
2011-02-07,86.37
2011-02-08,88.18
2011-02-09,94.95
2011-02-10,90.68
2011-02-11,90.84
2011-02-12,90.69
2011-02-13,95.58
2011-02-14,102.415
2011-02-15,107.305
2011-02-16,108.65
2011-02-17,110.745
2011-02-18,111.03
2011-02-19,111.95
2011-02-20,106.515
2011-02-21,100.92
2011-02-22,96.94
2011-02-23,91.38
2011-02-24,89.98
2011-02-25,88.22
2011-02-26,89.67
2011-02-27,89.8
2011-02-28,89.45
2011-03-01,127.28
2011-03-02,138.08
2011-03-03,135.415
2011-03-04,146.41
2011-03-05,158.98
2011-03-06,154.985
2011-03-07,121.59673376780925
2011-03-08,120.93413603506029
2011-03-09,120.32505359497657
2011-03-10,119.94073246946769
2011-03-11,141.72
2011-03-12,111.00729230074683
2011-03-13,133.7
2011-03-14,126.7
2011-03-15,129.66
2011-03-16,125.92
2011-03-17,123.58
2011-03-18,108.56
2011-03-19,103.385
2011-03-20,110.96
2011-03-21,110.695
2011-03-22,120.12
2011-03-23,130.39
2011-03-24,129.4
2011-03-25,114.23
2011-03-26,148.47
2011-03-27,154.24
2011-03-28,152.39
2011-03-29,151.87
2011-03-30,151.29
2011-03-31,143.93
2011-04-01,132.09
2011-04-02,123.175
2011-04-03,126.81
2011-04-04,137.71
2011-04-05,126.695
2011-04-06,125.71
2011-04-07,127.49
2011-04-08,126.52
2011-04-09,118.74
2011-04-10,122.58
2011-04-11,114.88
2011-04-12,118.415
2011-04-13,122.015
2011-04-14,126.16
2011-04-15,130.87
2011-04-16,133.37
2011-04-17,126.68
2011-04-18,123.03
2011-04-19,121.3
2011-04-20,121.42
2011-04-21,122.25
2011-04-22,125.09
2011-04-23,127.93
2011-04-24,125.3
2011-04-25,125.29
2011-04-26,120.68
2011-04-27,124.68
2011-04-28,119.75
2011-04-29,122.78
2011-04-30,120.995
2011-05-01,120.84
2011-05-02,116.8
2011-05-03,121.07
2011-05-04,118.635
2011-05-05,116.25
2011-05-06,117.83
2011-05-07,117.4915573770492
2011-05-08,113.49
2011-05-09,113.385
2011-05-10,111.87
2011-05-11,111.44
2011-05-12,105.81
2011-05-13,104.28
2011-05-14,104.38
2011-05-15,104.93
2011-05-16,105.555
2011-05-17,103.82
2011-05-18,103.2
2011-05-19,100.025
2011-05-20,114.23928782585328
2011-05-21,112.22042369185088
2011-05-22,112.22961096548778
2011-05-23,112.39747984874026
2011-05-24,112.56736344395533
2011-05-25,112.82047362213372
2011-05-26,113.05352162513113
2011-05-27,113.3128885313735
2011-05-28,105.69
2011-05-29,116.71
2011-05-30,124.2
2011-05-31,126.26
2011-06-01,119.915
2011-06-02,123.69
2011-06-03,119.76
2011-06-04,117.085
2011-06-05,114.26
2011-06-06,114.35
2011-06-07,110.17
2011-06-08,106.65
2011-06-09,105.02
2011-06-10,100.33
2011-06-11,101.08
2011-06-12,113.20798119806987
2011-06-13,113.59568558045744
2011-06-14,103.26
2011-06-15,109.88
2011-06-16,116.095
2011-06-17,115.75
2011-06-18,114.59
2011-06-19,110.86
2011-06-20,110.27
2011-06-21,118.93
2011-06-22,108.56
2011-06-23,122.09039091291415
2011-06-24,122.1654194593782
2011-06-25,122.29235742492591
2011-06-26,122.3854545607087
2011-06-27,122.47785965565569
2011-06-28,122.47127410525914
2011-06-29,122.86413016965086
2011-06-30,122.76308153458581
2011-07-01,111.57604906111553
2011-07-02,112.5280261106135
2011-07-03,113.31185624391037
2011-07-04,113.99060887779473
2011-07-05,114.57328259783773
2011-07-06,115.16642966176948
2011-07-07,115.66603755803922
2011-07-08,115.72530838002277
2011-07-09,116.14163475605483
2011-07-10,116.47578451207454
2011-07-11,116.5136029775775
2011-07-12,116.31721496784706
2011-07-13,116.23698612757299
2011-07-14,116.31518222184805
2011-07-15,116.38308327770952
2011-07-16,116.6717587867098
2011-07-17,117.03021111058509
2011-07-18,117.33082753412405
2011-07-19,117.58277874804364
2011-07-20,117.8788298995444
2011-07-21,118.06977219929092
2011-07-22,118.3278689707198
2011-07-23,118.56441490249901
2011-07-24,118.64620431893172
2011-07-25,118.6494252482099
2011-07-26,118.67200002928962
2011-07-27,118.6466822953804
2011-07-28,118.594899046498
2011-07-29,118.46339107439928
2011-07-30,118.31245055005482
2011-07-31,118.09815465022656
2011-08-01,117.7183849993406
2011-08-02,117.40937758987222
2011-08-03,117.23152954717128
2011-08-04,116.93858260649473
2011-08-05,116.75408722589371
2011-08-06,116.54924558526469
2011-08-07,116.34483418335401
2011-08-08,116.16720161709056
2011-08-09,115.84201578054021
2011-08-10,115.33740433419447
2011-08-11,115.23534561355667
2011-08-12,115.13368177812339
2011-08-13,114.96547991552526
2011-08-14,114.87216579387783
2011-08-15,114.63197789840817
2011-08-16,114.35387739503622
2011-08-17,114.19577681956869
2011-08-18,113.95728974437628
2011-08-19,113.81381886490047
2011-08-20,113.70058219472395
2011-08-21,113.60999598529779
2011-08-22,113.52876755279257
2011-08-23,113.46139076713445
2011-08-24,113.4171063460755
2011-08-25,113.39670605561092
2011-08-26,113.07302293931298
2011-08-27,113.05571454683331
2011-08-28,113.0181043931949
2011-08-29,112.91478917331658
2011-08-30,112.8934190019458
2011-08-31,112.87222304392859
2011-09-01,112.88655843319148
2011-09-02,112.80678423789692
2011-09-03,112.72892733365208
2011-09-04,112.52235615463451
2011-09-05,112.49161231879629
2011-09-06,112.48412462085165
2011-09-07,112.54192648336567
2011-09-08,112.47475987572471
2011-09-09,112.3637058540853
2011-09-10,112.30267030278554
2011-09-11,112.2505676722057
2011-09-12,112.24035903700077
2011-09-13,112.30725120326899
2011-09-14,112.31167882143194
2011-09-15,112.28978150671932
2011-09-16,112.22549399519522
2011-09-17,112.1368172589217
2011-09-18,112.05716983402678
2011-09-19,112.0330854357631
2011-09-20,112.02031120240306
2011-09-21,111.98270173938273
2011-09-22,111.94313258408413
2011-09-23,111.88165198132957
2011-09-24,111.80472486242735
2011-09-25,111.73827622316439
2011-09-26,111.69266837466128
2011-09-27,111.56897933509893
2011-09-28,111.43341373926563
2011-09-29,111.10942147620776
2011-09-30,110.999797651385
2011-10-01,110.79913647645445
2011-10-02,110.55366852558421
2011-10-03,110.47808149142922
2011-10-04,110.390677942817
2011-10-05,110.2810149990002
2011-10-06,110.18933028003639
2011-10-07,110.08902306851469
2011-10-08,109.96883387114198
2011-10-09,109.8545968660033
2011-10-10,109.76451360228262
2011-10-11,109.66551079472387
2011-10-12,109.59816122129325
2011-10-13,109.52616920674902
2011-10-14,109.30506316155095
2011-10-15,109.22426367146863
2011-10-16,109.14064516621224
2011-10-17,109.06418536035011
2011-10-18,109.03733154153497
2011-10-19,109.04479619311374
2011-10-20,108.89936295416967
2011-10-21,108.83106762947286
2011-10-22,108.8086281361195
2011-10-23,108.87355355851813
2011-10-24,108.72569321942723
2011-10-25,108.74395016651118
2011-10-26,108.74634243705282
2011-10-27,108.72950187131855
2011-10-28,108.70931831390604
2011-10-29,108.69794468603229
2011-10-30,108.6799069499352
2011-10-31,108.66616581890742
2011-11-01,108.49369915399924
2011-11-02,108.31760845569752
2011-11-03,108.16650228819879
2011-11-04,108.16327289391377
2011-11-05,108.18472837726767
2011-11-06,108.20650358735293
2011-11-07,108.23344923388137
2011-11-08,108.07471358043942
2011-11-09,108.10742829823317
2011-11-10,108.15457844125436
2011-11-11,108.22175353703545
2011-11-12,108.29296822469092
2011-11-13,108.36905093293623
2011-11-14,108.42691645604609
2011-11-15,108.50293916486494
2011-11-16,108.56954402640017
2011-11-17,108.67474728430291
2011-11-18,108.68793953235809
2011-11-19,108.7028524115221
2011-11-20,108.72643353220559
2011-11-21,108.79642490895189
2011-11-22,108.4537521505523
2011-11-23,108.73893479777823
2011-11-24,108.4735132193725
2011-11-25,108.54565315689595
2011-11-26,108.61727900806666
2011-11-27,108.66774411844548
2011-11-28,108.71328545188956
2011-11-29,108.72150090148708
2011-11-30,108.699793023502
2011-12-01,108.64207217721305
2011-12-02,108.66829957950564
2011-12-03,108.69225004253973
2011-12-04,108.7237267116133
2011-12-05,108.76821267034131
2011-12-06,108.82604100840345
2011-12-07,108.8865253765913
2011-12-08,108.93937764721781
2011-12-09,108.99625508992295
2011-12-10,109.05747366514905
2011-12-11,109.1405723636305
2011-12-12,109.23814055379268
2011-12-13,109.34616590582505
2011-12-14,109.45465919257833
2011-12-15,109.41075344641588
2011-12-16,109.33669757056064
2011-12-17,109.3936761686559
2011-12-18,109.42483400837273
2011-12-19,109.44481662501028
2011-12-20,109.32286100930358
2011-12-21,109.31616103968656
2011-12-22,109.26989737109037
2011-12-23,109.23660106767913
2011-12-24,109.16080188950369
2011-12-25,109.08868149577663
2011-12-26,109.02997709324195
2011-12-27,108.98822785971865
2011-12-28,113.76101961097203
2011-12-29,113.4013103348914
2011-12-30,113.04114327642263
2011-12-31,113.589852953842
2012-01-01,114.0254990817507
2012-01-02,113.58878016085615
2012-01-03,113.25532017023275
2012-01-04,112.7400471077762
2012-01-05,112.31910066255301
2012-01-06,111.81379240436289
2012-01-07,111.28440129784609
2012-01-08,109.05709022155112
2012-01-09,110.29994159258861
2012-01-10,109.32838814908324
2012-01-11,117.69
2012-01-12,110.13
2012-01-13,112.81
2012-01-14,109.36699753070806
2012-01-15,109.42477051081602
2012-01-16,124.895
2012-01-17,106.8974837208757
2012-01-18,106.14560964913731
2012-01-19,105.53804151431092
2012-01-20,104.9263193351061
2012-01-21,125.2
2012-01-22,104.0768402590757
2012-01-23,103.43558127339804
2012-01-24,121.51
2012-01-25,116.98
2012-01-26,117.3
2012-01-27,114.45
2012-01-28,112.32
2012-01-29,107.02
2012-01-30,104.66
2012-01-31,97.95
2012-02-01,87.05
2012-02-02,90.08
2012-02-03,97.915
2012-02-04,87.99
2012-02-05,95.105
2012-02-06,92.65
2012-02-07,91.38
2012-02-08,92.54
2012-02-09,79.565
2012-02-10,101.74258386570851
2012-02-11,96.47
2012-02-12,95.89
2012-02-13,89.08
2012-02-14,96.49
2012-02-15,83.64
2012-02-16,80.215
2012-02-17,91.47
2012-02-18,83.21
2012-02-19,92.25
2012-02-20,95.16
2012-02-21,95.545
2012-02-22,94.46
2012-02-23,94.34
2012-02-24,94.79
2012-02-25,96.705
2012-02-26,100.71187639776183
2012-02-27,95.79
2012-02-28,93.035
2012-02-29,95.09
2012-03-01,98.88
2012-03-02,99.79
2012-03-03,103.72
2012-03-04,85.765
2012-03-05,112.825
2012-03-06,120.89
2012-03-07,128.88
2012-03-08,123.52
2012-03-09,123.9
2012-03-10,126.415
2012-03-11,121.65
2012-03-12,116.67
2012-03-13,116.0
2012-03-14,116.105
2012-03-15,109.37
2012-03-16,104.09
2012-03-17,98.59
2012-03-18,98.85
2012-03-19,101.08
2012-03-20,100.505
2012-03-21,99.66
2012-03-22,99.065
2012-03-23,99.54
2012-03-24,101.555
2012-03-25,102.84
2012-03-26,99.21
2012-03-27,101.74
2012-03-28,102.39
2012-03-29,67.17
2012-03-30,105.665
2012-03-31,107.08
2012-04-01,100.875
2012-04-02,69.84
2012-04-03,97.16
2012-04-04,96.67
2012-04-05,98.02
2012-04-06,95.54
2012-04-07,93.14
2012-04-08,89.93
2012-04-09,90.38
2012-04-10,90.765
2012-04-11,90.88
2012-04-12,92.91
2012-04-13,93.8
2012-04-14,63.845
2012-04-15,95.98
2012-04-16,98.08
2012-04-17,101.11
2012-04-18,108.07
2012-04-19,113.625
2012-04-20,78.18
2012-04-21,95.485
2012-04-22,106.46
2012-04-23,128.6
2012-04-24,81.02
2012-04-25,118.24
2012-04-26,114.7
2012-04-27,107.25
2012-04-28,109.16
2012-04-29,108.13
2012-04-30,108.61
2012-05-01,69.16
2012-05-02,67.71
2012-05-03,70.79
2012-05-04,110.89
2012-05-05,115.645
2012-05-06,114.24
2012-05-07,116.86
2012-05-08,115.91
2012-05-09,115.78
2012-05-10,119.71
2012-05-11,124.185
2012-05-12,125.22
2012-05-13,122.65
2012-05-14,116.74
2012-05-15,121.97
2012-05-16,119.97
2012-05-17,131.43
2012-05-18,109.16349965662874
2012-05-19,109.19389615111717
2012-05-20,109.1952451723798
2012-05-21,114.515
2012-05-22,109.26017246951304
2012-05-23,109.28921826709261
2012-05-24,109.23609494157074
2012-05-25,115.325
2012-05-26,113.62
2012-05-27,108.87
2012-05-28,110.08
2012-05-29,109.26670843114391
2012-05-30,109.25892215384553
2012-05-31,110.71
2012-06-01,109.24138132262252
2012-06-02,121.24
2012-06-03,123.81
2012-06-04,123.1
2012-06-05,125.02
2012-06-06,126.94
2012-06-07,128.06
2012-06-08,122.52
2012-06-09,120.99
2012-06-10,121.11
2012-06-11,124.07
2012-06-12,129.39
2012-06-13,130.67
2012-06-14,132.33
2012-06-15,86.95
2012-06-16,82.885
2012-06-17,130.32
2012-06-18,121.9
2012-06-19,117.39
2012-06-20,67.61
2012-06-21,104.75
2012-06-22,99.46
2012-06-23,94.29
2012-06-24,92.32
2012-06-25,93.54
2012-06-26,98.14
2012-06-27,103.99
2012-06-28,111.36
2012-06-29,71.2
2012-06-30,109.18
2012-07-01,121.12
2012-07-02,127.67
2012-07-03,131.48
2012-07-04,138.415
2012-07-05,136.52
2012-07-06,113.75
2012-07-07,146.48
2012-07-08,108.95013263350809
2012-07-09,113.13602520040519
2012-07-10,112.34505840041183
2012-07-11,111.54481345615629
2012-07-12,96.76
2012-07-13,85.61
2012-07-14,143.09
2012-07-15,132.955
2012-07-16,135.11
2012-07-17,81.105
2012-07-18,74.715
2012-07-19,109.1824045912072
2012-07-20,118.445
2012-07-21,116.89
2012-07-22,148.335
2012-07-23,139.71
2012-07-24,111.86
2012-07-25,97.48
2012-07-26,98.43
2012-07-27,99.16
2012-07-28,85.84
2012-07-29,100.39
2012-07-30,100.04
2012-07-31,100.84
2012-08-01,104.22
2012-08-02,91.85
2012-08-03,124.81
2012-08-04,117.09
2012-08-05,103.84
2012-08-06,125.59
2012-08-07,123.81
2012-08-08,123.56
2012-08-09,127.95
2012-08-10,120.325
2012-08-11,113.63
2012-08-12,106.66
2012-08-13,108.21
2012-08-14,105.875
2012-08-15,104.12
2012-08-16,100.06
2012-08-17,97.45
2012-08-18,98.83
2012-08-19,99.195
2012-08-20,98.515
2012-08-21,97.23
2012-08-22,92.91
2012-08-23,95.34
2012-08-24,96.975
2012-08-25,103.95
2012-08-26,106.955
2012-08-27,109.28
2012-08-28,108.9630239246635
2012-08-29,106.07
2012-08-30,110.025
2012-08-31,124.805
2012-09-01,128.98
2012-09-02,132.3
2012-09-03,127.34
2012-09-04,121.32
2012-09-05,124.9
2012-09-06,112.755
2012-09-07,114.445
2012-09-08,119.08
2012-09-09,117.245
2012-09-10,105.735
2012-09-11,101.855
2012-09-12,97.51
2012-09-13,100.57
2012-09-14,95.11
2012-09-15,94.81
2012-09-16,91.89
2012-09-17,86.595
2012-09-18,96.4
2012-09-19,92.39
2012-09-20,99.755
2012-09-21,101.08
2012-09-22,104.48
2012-09-23,104.76
2012-09-24,116.51
2012-09-25,118.81
2012-09-26,116.92
2012-09-27,115.96
2012-09-28,114.6
2012-09-29,119.085
2012-09-30,111.58
2012-10-01,119.095
2012-10-02,112.86
2012-10-03,102.93
2012-10-04,104.47
2012-10-05,100.96
2012-10-06,97.76
2012-10-07,96.46
2012-10-08,96.48
2012-10-09,99.33
2012-10-10,105.645
2012-10-11,105.4
2012-10-12,108.43
2012-10-13,109.7
2012-10-14,114.86
2012-10-15,123.46
2012-10-16,127.355
2012-10-17,126.15
2012-10-18,128.72
2012-10-19,139.29
2012-10-20,133.0
2012-10-21,132.82
2012-10-22,135.76
2012-10-23,134.34
2012-10-24,129.5
2012-10-25,128.44
2012-10-26,124.52
2012-10-27,118.46
2012-10-28,108.37
2012-10-29,109.64
2012-10-30,108.01
2012-10-31,110.38
2012-11-01,101.16
2012-11-02,103.73
2012-11-03,100.39
2012-11-04,97.59
2012-11-05,104.09
2012-11-06,101.575
2012-11-07,103.505
2012-11-08,104.95
2012-11-09,107.3
2012-11-10,110.84
2012-11-11,116.24
2012-11-12,129.07
2012-11-13,128.96
2012-11-14,134.11
2012-11-15,129.435
2012-11-16,131.4
2012-11-17,129.085
2012-11-18,123.17
2012-11-19,122.945
2012-11-20,113.32426059587846
2012-11-21,123.61
2012-11-22,120.56
2012-11-23,122.42
2012-11-24,116.685
2012-11-25,115.67
2012-11-26,115.52
2012-11-27,114.56
2012-11-28,104.19
2012-11-29,108.1
2012-11-30,109.71
2012-12-01,98.79
2012-12-02,97.12
2012-12-03,99.92
2012-12-04,97.595
2012-12-05,98.24
2012-12-06,81.775
2012-12-07,93.65
2012-12-08,94.09
2012-12-09,98.36
2012-12-10,98.155
2012-12-11,100.65
2012-12-12,106.01
2012-12-13,110.15
2012-12-14,112.52
2012-12-15,118.12
2012-12-16,117.79
2012-12-17,119.205
2012-12-18,115.44
2012-12-19,112.9
2012-12-20,110.49
2012-12-21,110.98
2012-12-22,110.9
2012-12-23,114.57
2012-12-24,108.78
2012-12-25,109.87
2012-12-26,107.185
2012-12-27,106.16
2012-12-28,104.98
2012-12-29,104.835
2012-12-30,100.655
2012-12-31,106.18
2013-01-01,108.0
2013-01-02,110.32
2013-01-03,111.19
2013-01-04,118.96
2013-01-05,126.27
2013-01-06,126.53
2013-01-07,126.51
2013-01-08,133.79
2013-01-09,132.18
2013-01-10,136.695
2013-01-11,136.88
2013-01-12,144.23
2013-01-13,136.83
2013-01-14,133.38
2013-01-15,125.11
2013-01-16,119.075
2013-01-17,112.46
2013-01-18,107.67
2013-01-19,104.15
2013-01-20,99.15
2013-01-21,96.71
2013-01-22,102.18
2013-01-23,100.655
2013-01-24,96.85
2013-01-25,77.01
2013-01-26,90.41
2013-01-27,91.475
2013-01-28,93.48
2013-01-29,94.17
2013-01-30,93.21
2013-01-31,94.985
2013-02-01,98.0
2013-02-02,100.95
2013-02-03,99.1
2013-02-04,102.35
2013-02-05,97.91
2013-02-06,89.69
2013-02-07,93.52
2013-02-08,92.59
2013-02-09,94.455
2013-02-10,97.56
2013-02-11,96.12
2013-02-12,97.22
2013-02-13,97.07
2013-02-14,93.9
2013-02-15,93.745
2013-02-16,93.75
2013-02-17,98.36
2013-02-18,96.88
2013-02-19,98.39
2013-02-20,101.995
2013-02-21,103.11
2013-02-22,99.525
2013-02-23,95.62
2013-02-24,91.935
2013-02-25,94.975
2013-02-26,101.98
2013-02-27,105.53
2013-02-28,108.98
2013-03-01,102.31
2013-03-02,106.7
2013-03-03,106.1
2013-03-04,105.75
2013-03-05,106.82
2013-03-06,107.77
2013-03-07,109.64
2013-03-08,106.51
2013-03-09,105.19
2013-03-10,116.84
2013-03-11,110.65
2013-03-12,113.095
2013-03-13,119.07
2013-03-14,114.04
2013-03-15,115.58
2013-03-16,111.99
2013-03-17,113.615
2013-03-18,120.12
2013-03-19,115.965
2013-03-20,120.1
2013-03-21,117.51
2013-03-22,110.43
2013-03-23,109.36
2013-03-24,107.02
2013-03-25,103.995
2013-03-26,102.63
2013-03-27,101.05
2013-03-28,108.07
2013-03-29,110.725
2013-03-30,117.15
2013-03-31,117.61
2013-04-01,120.85
2013-04-02,122.73
2013-04-03,132.12
2013-04-04,129.41
2013-04-05,134.69
2013-04-06,145.0
2013-04-07,140.83
2013-04-08,141.755
2013-04-09,156.445
2013-04-10,150.0
2013-04-11,136.86
2013-04-12,136.665
2013-04-13,138.58
2013-04-14,131.43
2013-04-15,118.67
2013-04-16,116.93
2013-04-17,123.985
2013-04-18,113.33
2013-04-19,109.61
2013-04-20,110.62
2013-04-21,117.78
2013-04-22,118.28
2013-04-23,130.765
2013-04-24,124.83
2013-04-25,121.245
2013-04-26,130.615
2013-04-27,131.46
2013-04-28,129.86
2013-04-29,153.95
2013-04-30,155.96
2013-05-01,164.055
2013-05-02,156.54
2013-05-03,154.95
2013-05-04,147.62
2013-05-05,124.58826429792852
2013-05-06,140.94
2013-05-07,138.435
2013-05-08,140.945
2013-05-09,134.61
2013-05-10,113.495
2013-05-11,127.17
2013-05-12,143.67
2013-05-13,130.31912200839773
2013-05-14,126.57777625382707
2013-05-15,126.77903570759017
2013-05-16,127.0062933144487
2013-05-17,127.22435143738565
2013-05-18,127.43781841480637
2013-05-19,127.60648329626429
2013-05-20,127.7405656445252
2013-05-21,127.86697270749393
2013-05-22,127.9574951115072
2013-05-23,128.06440763535434
2013-05-24,128.13827617527357
2013-05-25,128.17333321715964
2013-05-26,128.18753649342028
2013-05-27,128.14269088986526
2013-05-28,128.22882955965983
2013-05-29,128.32088815125283
2013-05-30,128.40057545470734
2013-05-31,128.43695838742235
2013-06-01,128.48840607529985
2013-06-02,128.61255406267426
2013-06-03,128.73737834249292
2013-06-04,128.8798234373903
2013-06-05,129.0436403718756
2013-06-06,129.23588009461434
2013-06-07,129.47728409845934
2013-06-08,129.7018894065517
2013-06-09,129.92214522688107
2013-06-10,130.1796445297299
2013-06-11,130.43919664040166
2013-06-12,130.67762011869064
2013-06-13,130.86242795730692
2013-06-14,131.0409706989125
2013-06-15,131.22313536338345
2013-06-16,131.37259875982022
2013-06-17,131.52171094257136
2013-06-18,131.65873623586782
2013-06-19,131.80683186023955
2013-06-20,131.94557809443148
2013-06-21,132.0787224511248
2013-06-22,132.18919796772514
2013-06-23,132.29319024650303
2013-06-24,132.3730439593648
2013-06-25,132.44196498195558
2013-06-26,132.49856078042353
2013-06-27,132.56309731864016
2013-06-28,132.64997901763775
2013-06-29,132.77136145880993
2013-06-30,132.87839503676202
2013-07-01,133.06082070012158
2013-07-02,133.24482102729428
2013-07-03,133.42615707185814
2013-07-04,133.64356087492763
2013-07-05,133.92321088093672
2013-07-06,134.18367135198355
2013-07-07,134.4247550949969
2013-07-08,134.65644447074442
2013-07-09,135.55
2013-07-10,135.365
2013-07-11,135.08291809031542
2013-07-12,135.18333932814141
2013-07-13,135.22266645526972
2013-07-14,135.25983771950717
2013-07-15,135.27577146930633
2013-07-16,131.74266777733948
2013-07-17,135.37457891068553
2013-07-18,135.4227727615244
2013-07-19,129.73
2013-07-20,128.99
2013-07-21,127.46
2013-07-22,126.12
2013-07-23,133.80921353907
2013-07-24,123.895
2013-07-25,136.41222258074896
2013-07-26,127.15
2013-07-27,127.85
2013-07-28,131.09
2013-07-29,130.56
2013-07-30,133.19
2013-07-31,132.17
2013-08-01,128.57
2013-08-02,131.49
2013-08-03,132.015
2013-08-04,127.01
2013-08-05,125.805
2013-08-06,126.45
2013-08-07,123.65
2013-08-08,124.14
2013-08-09,124.88
2013-08-10,123.74
2013-08-11,140.76221651746948
2013-08-12,130.03
2013-08-13,135.56
2013-08-14,142.78
2013-08-15,139.19
2013-08-16,142.13
2013-08-17,141.14
2013-08-18,144.235
2013-08-19,147.55
2013-08-20,148.215
2013-08-21,150.25
2013-08-22,147.72
2013-08-23,149.92
2013-08-24,142.265
2013-08-25,134.35
2013-08-26,131.8
2013-08-27,131.43
2013-08-28,127.8
2013-08-29,126.05
2013-08-30,141.46
2013-08-31,128.46
2013-09-01,124.88
2013-09-02,123.5
2013-09-03,125.36
2013-09-04,127.24
2013-09-05,129.18
2013-09-06,126.52
2013-09-07,119.735
2013-09-08,117.52
2013-09-09,115.54
2013-09-10,114.29
2013-09-11,113.21
2013-09-12,112.18
2013-09-13,112.98
2013-09-14,147.35701847086406
2013-09-15,112.65
2013-09-16,113.41
2013-09-17,115.74
2013-09-18,120.28
2013-09-19,125.06
2013-09-20,127.13
2013-09-21,130.065
2013-09-22,130.88
2013-09-23,129.755
2013-09-24,126.03
2013-09-25,130.11
2013-09-26,132.72
2013-09-27,128.58
2013-09-28,127.02
2013-09-29,122.71
2013-09-30,130.19
2013-10-01,126.88
2013-10-02,126.82
2013-10-03,132.16
2013-10-04,131.47
2013-10-05,126.66
2013-10-06,124.93
2013-10-07,128.69
2013-10-08,128.18
2013-10-09,134.44
2013-10-10,136.35
2013-10-11,142.79
2013-10-12,148.49
2013-10-13,150.05
2013-10-14,145.12
2013-10-15,146.28
2013-10-16,142.12
2013-10-17,150.485
2013-10-18,154.23
2013-10-19,155.6
2013-10-20,151.35
2013-10-21,153.99
2013-10-22,153.04
2013-10-23,165.96
2013-10-24,173.65
2013-10-25,178.87
2013-10-26,175.94
2013-10-27,174.17
2013-10-28,187.15
2013-10-29,176.61
2013-10-30,166.14
2013-10-31,158.91
2013-11-01,157.54
2013-11-02,154.175
2013-11-03,158.61
2013-11-04,160.545
2013-11-05,167.875
2013-11-06,170.955
2013-11-07,170.49
2013-11-08,166.33
2013-11-09,159.8
2013-11-10,162.77
2013-11-11,175.17
2013-11-12,186.04
2013-11-13,184.36
2013-11-14,190.83
2013-11-15,191.95
2013-11-16,195.87
2013-11-17,195.735
2013-11-18,193.805
2013-11-19,179.37
2013-11-20,171.08
2013-11-21,162.84
2013-11-22,161.2
2013-11-23,163.49
2013-11-24,156.56
2013-11-25,142.53
2013-11-26,136.32
2013-11-27,120.53
2013-11-28,154.38
2013-11-29,148.42
2013-11-30,148.03
2013-12-01,156.7711740383366
2013-12-02,153.22
2013-12-03,152.225
2013-12-04,159.27
2013-12-05,163.58
2013-12-06,172.22
2013-12-07,173.61
2013-12-08,178.36
2013-12-09,177.79
2013-12-10,192.21
2013-12-11,193.12
2013-12-12,189.43
2013-12-13,178.43
2013-12-14,180.26
2013-12-15,183.62
2013-12-16,178.8
2013-12-17,178.75
2013-12-18,176.58
2013-12-19,177.1
2013-12-20,172.36
2013-12-21,168.8
2013-12-22,162.33
2013-12-23,160.34
2013-12-24,155.99
2013-12-25,147.51
2013-12-26,144.48
2013-12-27,144.59
2013-12-28,150.84
2013-12-29,161.01
2013-12-30,156.245
2013-12-31,165.16
2014-01-01,160.7978403003867
2014-01-02,184.59
2014-01-03,186.13
2014-01-04,199.36
2014-01-05,173.9581482375527
2014-01-06,173.94142482202938
2014-01-07,173.6943510288363
2014-01-08,173.25587281962396
2014-01-09,172.63314496187596
2014-01-10,202.06
2014-01-11,162.3888405209205
2014-01-12,186.38
2014-01-13,172.51
2014-01-14,164.82
2014-01-15,154.12
2014-01-16,144.59
2014-01-17,148.82
2014-01-18,145.39
2014-01-19,148.94
2014-01-20,148.84
2014-01-21,161.18350990696212
2014-01-22,162.59
2014-01-23,158.77
2014-01-24,154.34
2014-01-25,153.63
2014-01-26,152.28
2014-01-27,155.95
2014-01-28,164.38
2014-01-29,176.19
2014-01-30,175.39
2014-01-31,179.38
2014-02-01,182.14
2014-02-02,193.99
2014-02-03,176.88856427623392
2014-02-04,175.98269248430566
2014-02-05,174.9968906620058
2014-02-06,174.12610663530157
2014-02-07,173.38567751349265
2014-02-08,193.57
2014-02-09,179.295
2014-02-10,188.03
2014-02-11,179.52
2014-02-12,183.71
2014-02-13,182.9
2014-02-14,185.17
2014-02-15,186.05
2014-02-16,179.885
2014-02-17,171.135
2014-02-18,176.46
2014-02-19,170.55
2014-02-20,173.18
2014-02-21,172.73
2014-02-22,175.245
2014-02-23,181.69
2014-02-24,189.15
2014-02-25,172.75071684118547
2014-02-26,194.46
2014-02-27,192.59
2014-02-28,186.76
2014-03-01,181.16
2014-03-02,178.67
2014-03-03,180.875
2014-03-04,174.63
2014-03-05,175.53
2014-03-06,165.28
2014-03-07,162.53
2014-03-08,160.85
2014-03-09,157.11355965746804
2014-03-10,157.35880240113462
2014-03-11,169.58
2014-03-12,165.615
2014-03-13,165.23
2014-03-14,162.43
2014-03-15,162.35
2014-03-16,154.13
2014-03-17,153.91
